,user_id,start_time,end_time,condition,education,job,identification_with_goal,current_pursuit_of_target,readiness_to_change_start,readiness_to_change_end,wai_sr_1,wai_sr_2,wai_sr_3,wai_sr_4,wai_sr_5,wai_sr_6,wai_sr_7,wai_sr_8,wai_sr_9,wai_sr_10,wai_sr_11,wai_sr_12,fa_s1,fa_s2,fa_s3,pu_s1,pu_s2,pu_s3,rw_s1,rw_s2,rw_s3,pm_1,pm_2,pm_3,pm_4,pm_5,pm_6,pm_7,pm_8,pm_9,pm_10,pm_11,cc_1,cc_2,cc_3,cc_4,pe_1,pe_2,pe_3,attention_check,Submission id,Time taken,Total approvals,Age,Sex,Therapeutic Alliance,User Engagement,Perception of MI,Perception MI Inadherent,Perceived Empathy,Communication Competence,Readiness to Change (Delta),stage,target_behaviour,Cooperative,Reflective,Pre-informed/finds own solution,Next Step developed in chat,Chat Succesfull,Contained technical issue,Own Perspective,Summary Succesfull,harmful,gut/hilfreich,schlecht/unpassend,change,Follow/Neutral,sustain,Reason,Commitment,Taking Steps,desire,General Reason,ability,need,Rd+,FN,R_+,C+,Ra+,R_-,TS-,TS+,Rd-,Ra-,Rn+,Rn-,C-
60,603f47e39649cf0339527014,2023-08-09 09:51:41.539185,2023-08-09 10:08:50.740492,no_system,Bachelor-Abschluss,Erziehungszeit,9.0,9.0,8.0,8.0,4,3,3,4,3,4,4,5,3,4,4,4,4,5,5,5,5,5,5,5,5,4,3,4,5.0,3,4,5,3,3,4,3,5,5,5,5,5,5,5,Stimme überhaupt nicht zu,64d3456a7816c3ee675c2fb4,17.8,401,46,Female,3.75,4.888888888888889,41.0,6,5.0,5.0,0.0,preparation,weniger prokrastinieren,1,0,0,1,1,0,0,0,5.0,7.0,0.0,4.0,5.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,604b169fe4b7991ec08da3a6,2023-08-16 16:01:56.284831,2023-08-16 16:18:40.318451,no_system,Master-Abschluss,enwickler,10.0,8.0,5.0,8.0,2,2,4,3,2,3,3,2,4,2,1,3,1,2,3,5,5,5,3,3,5,2,4,2,1.0,3,2,3,2,4,3,1,5,3,3,3,4,2,4,Stimme überhaupt nicht zu,64dccf52ecbd27288dd3ce09,48.9,1991,32,Male,2.5833333333333335,3.5555555555555554,27.0,4,3.3333333333333335,3.5,3.0,contemplation,weniger prokrastinieren,1,1,0,0,0,0,0,0,0.0,4.0,2.0,4.0,5.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,60513ec07ee46769ed029be4,2023-08-10 11:09:16.479355,2023-08-10 11:33:11.963249,framework,Master-Abschluss,selbständig,9.0,9.0,10.0,10.0,4,4,1,3,1,3,1,3,1,4,3,3,1,3,3,5,5,4,4,4,4,4,4,4,4.0,5,3,4,3,5,3,1,4,4,4,4,3,3,3,Stimme überhaupt nicht zu,64d4a89db9ccc26c9a0bd240,26.716666666666665,1483,34,Male,2.5833333333333335,3.6666666666666665,40.0,1,3.0,4.0,0.0,maintenance,weniger prokrastinieren,1,1,1,1,1,0,0,0,0.0,7.0,0.0,6.0,2.0,1.0,5.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,6060dc354e4fcd8373c1380b,2023-08-14 16:19:42.48471,2023-08-16 11:48:22.540476,no_system,Abitur,Ergotherapeut,3.0,3.0,4.0,4.0,2,2,1,5,2,5,1,1,1,4,5,5,3,4,4,5,5,5,3,3,4,2,4,3,3.0,3,2,2,2,3,3,2,4,4,4,4,1,1,1,Stimme überhaupt nicht zu,64dc97f0509832556ec5477c,14.8,626,28,Male,2.8333333333333335,4.0,29.0,5,1.0,4.0,0.0,contemplation,weniger prokrastinieren,1,0,0,0,0,0,0,0,3.0,7.0,0.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
64,606b94352e103bc54d43321b,2023-08-14 16:19:21.992909,2023-08-16 15:18:54.435796,framework,Bachelor-Abschluss,Student,8.0,8.0,6.0,6.0,3,3,4,3,4,3,4,3,3,3,3,4,2,3,2,3,4,4,4,3,4,3,5,3,2.0,4,3,2,2,4,3,2,3,4,3,3,3,4,4,Stimme überhaupt nicht zu,64dcc1d6ef8aa02ac3c54749,46.416666666666664,294,27,Male,3.3333333333333335,3.2222222222222223,33.0,2,3.6666666666666665,3.25,0.0,contemplation,gesünder essen,1,1,1,0,1,0,0,0,1.0,6.0,1.0,5.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
65,607079a28a504f214dfd77b8,2023-08-09 13:10:36.501579,2023-08-09 13:43:48.499282,framework,Abitur,Produkt-Referent,5.0,6.0,2.0,7.0,3,2,2,2,2,4,2,3,3,3,4,4,2,4,4,3,2,2,4,4,4,4,2,3,4.0,3,2,4,2,4,4,3,5,4,5,4,4,4,3,Stimme überhaupt nicht zu,64d370ee306ba2f6883adcd5,47.36666666666667,964,58,Male,2.8333333333333335,3.2222222222222223,35.0,6,3.6666666666666665,4.5,5.0,precontemplation,weniger prokrastinieren,0,0,0,0,0,0,0,0,0.0,5.0,2.0,1.0,7.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,607c806a362210faecfdecf8,2023-08-08 10:30:24.949434,2023-08-08 10:45:42.68999,no_system,abgeschlossene Berufsausbildung,Rechtsanwalts- und Notarfacha,5.0,6.0,7.0,6.0,3,3,2,2,3,2,2,3,3,3,3,3,2,3,4,4,3,4,3,2,3,3,3,2,3.0,4,2,2,2,5,2,3,4,3,4,2,3,3,5,Stimme überhaupt nicht zu,64d1fd08bc1a88665de33705,15.733333333333333,444,22,Female,2.6666666666666665,3.111111111111111,31.0,3,3.6666666666666665,3.25,-1.0,preparation,nachhaltiger leben,1,0,0,1,1,0,0,No,7.0,6.0,1.0,3.0,5.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
67,607c8faf6d8e98b09d585eb3,2023-08-14 14:02:30.083979,2023-08-14 14:25:18.733462,framework,Bachelor-Abschluss,Student,10.0,9.0,9.0,9.0,1,1,2,2,3,2,3,2,2,2,2,4,4,4,4,2,5,4,2,2,4,3,3,3,1.0,4,1,2,1,5,2,2,5,4,2,3,4,4,3,Stimme überhaupt nicht zu,64da156e13a3718a9f45dc6f,24.05,864,29,Male,2.1666666666666665,3.4444444444444446,27.0,3,3.6666666666666665,3.5,0.0,action,weniger prokrastinieren,1,1,1,1,1,0,0,No,0.0,5.0,2.0,3.0,5.0,1.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
68,60928a250d3bfcb9a26fe8ef,2023-08-08 17:01:16.103249,2023-08-08 17:19:20.114379,framework,Abitur,Teilzeit angestellt ,10.0,6.0,7.0,6.0,2,2,1,1,1,2,1,2,3,2,3,2,3,4,4,3,3,5,3,3,4,2,4,2,3.0,4,3,3,3,5,2,1,3,4,2,3,3,3,3,Stimme überhaupt nicht zu,64d25890cd9ad863e8c88b8c,18.733333333333334,655,25,Female,1.8333333333333333,3.5555555555555554,32.0,2,3.0,3.0,-1.0,preparation,weniger prokrastinieren,1,0.5,0,1,1,0,0,0,0.0,5.0,2.0,3.0,4.0,2.0,4.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
69,60b3d1ccaa70940b72334feb,2023-08-10 13:42:39.114226,2023-08-10 13:58:12.588834,framework,Master-Abschluss,Musikschulleiterin,9.0,8.0,8.0,8.0,4,1,3,4,4,4,4,5,3,4,4,4,1,1,4,5,5,5,5,5,5,5,2,2,1.0,5,5,4,1,5,4,2,5,5,5,4,3,4,4,Stimme überhaupt nicht zu,64d4cd0f8d46d35491391288,16.116666666666667,229,45,Female,3.6666666666666665,4.0,36.0,3,3.6666666666666665,4.75,0.0,preparation,weniger prokrastinieren,1,1,1,1,1,0,0,0,2.0,6.0,1.0,5.0,3.0,1.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
70,60be1ebd38d04cdbd9f58121,2023-08-10 10:15:49.907451,2023-08-10 10:35:19.356302,no_system,Bachelor-Abschluss,Maschinenbau Ingenieur,10.0,8.0,6.0,8.0,2,2,3,4,3,4,4,4,3,4,4,4,2,4,4,2,5,5,4,4,5,4,5,4,4.0,2,3,4,3,3,4,4,5,4,4,4,3,4,3,Stimme überhaupt nicht zu,64d49c685ef0d9a1d237f087,20.933333333333334,1033,31,Male,3.4166666666666665,3.888888888888889,40.0,5,3.3333333333333335,4.25,2.0,contemplation,weniger prokrastinieren,1,1,1,1,1,0,0,0,6.0,3.0,4.0,4.0,3.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
71,60be29be5264e6ed7ff6126b,2023-08-14 15:47:33.553281,2023-08-14 16:17:14.356097,no_system,Bachelor-Abschluss,Ingenieur,5.0,5.0,9.0,6.0,2,2,1,2,1,1,1,1,1,2,2,2,1,1,1,4,4,4,2,2,2,2,5,2,2.0,4,2,2,2,5,2,1,4,4,3,3,1,1,1,Stimme überhaupt nicht zu,64da30589b33cae6cd2b2d08,30.216666666666665,670,32,Male,1.5,2.3333333333333335,29.0,1,1.0,3.5,-3.0,action,gesünder essen,0,0.5,0,0,0,1,0,0,0.0,6.0,1.0,4.0,5.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,60beb1657520f1e69477a90f,2023-08-08 17:06:03.483753,2023-08-08 17:32:08.525068,framework,Abitur,Student,9.0,7.0,8.0,8.0,2,1,2,3,4,2,3,4,2,2,3,4,4,5,5,5,5,5,5,5,5,4,4,2,2.0,5,3,3,2,4,4,1,5,5,4,5,4,4,4,Stimme überhaupt nicht zu,64d2599881b3e01bcd2d8973,27.183333333333334,384,26,Female,2.6666666666666665,4.888888888888889,34.0,2,4.0,4.75,0.0,preparation,weniger prokrastinieren,1,1,1,1,1,0,0,0,0.0,7.0,0.0,5.0,3.0,1.0,5.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
73,60c373c27f986fcf789fa817,2023-08-08 14:47:20.518695,2023-08-08 15:02:52.86164,no_system,Abitur,Studieren,10.0,0.0,4.0,4.0,1,1,1,1,1,1,1,4,1,1,3,1,1,3,3,2,4,4,1,1,1,1,4,1,1.0,5,1,1,1,5,1,1,4,4,3,2,1,1,1,Stimme überhaupt nicht zu,64d2391e98369b36e1619d69,16.733333333333334,148,22,Female,1.4166666666666667,2.2222222222222223,22.0,1,1.0,3.25,0.0,contemplation,nachhaltiger leben,0,0,0,0,0,0,0,0,6.0,4.0,3.0,2.0,7.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,60c613b99924bb019124b785,2023-08-09 13:22:54.40416,2023-08-09 13:53:17.280768,no_system,mittlere Reife,Schüler,8.0,6.0,5.0,8.0,3,2,3,3,3,3,3,3,2,4,3,4,3,4,4,4,5,3,4,4,5,4,3,3,2.0,4,3,4,3,3,4,3,4,3,4,4,2,3,4,Stimme überhaupt nicht zu,64d376d5b09c55de9df464e3,31.466666666666665,539,22,Female,3.0,4.0,36.0,5,3.0,3.75,3.0,contemplation,gesünder essen,1,1,0,1,1,0,0,0,5.0,7.0,0.0,6.0,3.0,0.0,4.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,60fd20116e9cad4c06dbb98c,2023-08-10 09:45:41.229202,2023-08-10 10:02:55.253582,framework,Bachelor-Abschluss,Student,10.0,8.0,8.0,6.0,1,1,2,1,2,1,1,3,1,1,1,2,1,1,2,2,5,2,1,1,3,2,5,1,1.0,5,1,1,3,5,1,1,2,2,2,4,1,4,2,Stimme überhaupt nicht zu,64d4958bbd96e1d434650bf1,17.633333333333333,342,23,Female,1.4166666666666667,2.0,26.0,0,2.3333333333333335,2.5,-2.0,preparation,weniger prokrastinieren,1,0.5,0.5,0,0,0,0,0,2.0,2.0,5.0,3.0,4.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
76,60fd5d982789160769f1ba94,2023-08-08 13:19:39.010387,2023-08-08 13:41:39.102508,no_system,Abitur,Angestellter,10.0,9.0,8.0,9.0,2,2,1,5,5,4,2,3,1,3,4,3,1,4,4,4,4,4,4,4,4,3,5,4,3.0,4,3,4,3,4,3,1,5,5,4,4,3,3,3,Stimme überhaupt nicht zu,64d2247398ecfe97b1a58686,22.933333333333334,766,46,Male,2.9166666666666665,3.6666666666666665,37.0,2,3.0,4.5,1.0,preparation,gesünder essen,1,1,1,1,1,1,0,0,5.0,5.0,2.0,4.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
77,60fd8d95b59b06d4415c8ccb,2023-08-16 16:49:10.520646,2023-08-16 17:06:31.018629,no_system,Bachelor-Abschluss,Vollzeit Angestellt,8.0,6.0,5.0,6.0,1,1,2,2,2,3,1,2,1,2,2,3,1,1,1,3,5,2,2,1,3,3,5,3,2.0,5,3,3,1,3,2,1,5,4,3,4,2,3,3,Stimme überhaupt nicht zu,64dce1c9706710787c90966c,17.983333333333334,1002,29,Male,1.8333333333333333,2.111111111111111,31.0,2,2.6666666666666665,4.0,1.0,contemplation,weniger prokrastinieren,0.5,0,0,1,1,0,0,0,4.0,5.0,2.0,3.0,5.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
78,60fe7985ba99343ad0b893b7,2023-08-08 12:03:15.076618,2023-08-08 12:23:55.788334,no_system,Abitur,Student,8.0,9.0,9.0,9.0,3,3,4,4,4,4,4,4,4,4,4,4,1,2,4,2,5,2,4,4,5,4,5,3,3.0,2,5,3,2,4,4,1,5,4,4,5,4,4,4,Stimme überhaupt nicht zu,64d212ba7b32eefc10173fb3,21.433333333333334,738,23,Female,3.8333333333333335,3.2222222222222223,36.0,4,4.0,4.5,0.0,action,nachhaltiger leben,0,0,0,1,0,0,0,No,7.0,5.0,2.0,2.0,4.0,3.0,4.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
79,61004f4f4aacf97c5950524d,2023-08-09 14:47:17.480651,2023-08-09 15:10:31.648316,framework,Abitur,selbständig,7.0,8.0,9.0,8.0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,5,3,1,1,4,1,5,1,1.0,5,1,1,1,5,1,1,3,2,1,3,1,1,3,Stimme überhaupt nicht zu,64d38a9f66c7d8a4400bdaef,24.283333333333335,571,48,Female,1.0833333333333333,2.2222222222222223,23.0,0,1.6666666666666667,2.25,-1.0,action,weniger prokrastinieren,0.5,1,0,0,0,0,0,0,0.0,6.0,1.0,2.0,4.0,3.0,4.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
80,6101b48f3cdc587267ff02a2,2023-08-09 11:13:47.174521,2023-08-09 11:34:46.635028,framework,Bachelor-Abschluss,Grafikdesigner,9.0,7.0,5.0,7.0,2,3,1,3,2,2,2,4,1,2,4,2,2,4,4,3,4,4,3,4,4,4,3,3,2.0,4,3,3,2,4,3,1,5,4,4,4,2,3,3,Stimme überhaupt nicht zu,64d358a6a7555969e7cf268c,21.683333333333334,347,23,Female,2.3333333333333335,3.5555555555555554,32.0,4,2.6666666666666665,4.25,2.0,contemplation,weniger prokrastinieren,1,1,0,0,0,1,0,0,1.0,7.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
81,6102da1fe0817a1cd60ff566,2023-08-10 09:53:20.906279,2023-08-10 10:13:52.90465,no_system,Abitur,Mitarbeiterin im Verkauf,9.0,8.0,7.0,8.0,3,3,1,2,1,3,1,4,3,4,2,3,1,4,4,4,4,5,4,4,4,4,5,4,1.0,4,4,2,2,4,4,2,3,3,4,4,4,4,4,Stimme überhaupt nicht zu,64d497570284e6d80aba83da,20.916666666666668,409,21,Female,2.5,3.7777777777777777,36.0,2,4.0,3.5,1.0,preparation,nachhaltiger leben,1,1,1,1,1,0,0,0,4.0,4.0,3.0,4.0,3.0,2.0,5.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
82,61066122f34a6dcb4e56ee1e,2023-08-10 12:00:31.522768,2023-08-10 12:23:33.122956,framework,Abitur,Studentin / studierende Angestellte an der Universität,7.0,3.0,5.0,5.0,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,3,2,5,2,2.0,5,4,1,1,5,2,1,1,3,1,1,1,1,1,Stimme überhaupt nicht zu,64d4b4edee5855fe8a680ae8,24.516666666666666,145,21,Female,1.1666666666666667,1.5555555555555556,30.0,0,1.0,1.5,0.0,contemplation,weniger prokrastinieren,1,0,1,1,1,0,0,0,1.0,4.0,3.0,5.0,2.0,2.0,6.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
83,6107ab75c50cfb94fb523279,2023-08-07 15:41:30.922782,2023-08-07 15:57:03.196897,framework,Abitur,Assistenz ,-1.0,-1.0,8.0,8.0,1,1,2,1,2,2,2,3,2,2,1,3,2,2,3,3,3,4,3,3,4,3,3,3,4.0,2,4,3,2,5,2,1,4,4,3,4,3,3,3,Stimme überhaupt nicht zu,64d0f45ff35be85c5e647ccc,16.666666666666668,401,44,Male,1.8333333333333333,3.0,32.0,5,3.0,3.75,0.0,preparation,weniger prokrastinieren,0,0,0,0,0,1,0,0,0.0,5.0,1.0,3.0,5.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
84,610905a730569ffea2fbdd0b,2023-08-10 10:00:19.898699,2023-08-10 10:22:49.173147,framework,Abitur,Studentin,8.0,5.0,6.0,7.0,2,1,2,1,3,3,3,4,5,3,4,3,1,2,4,4,5,5,3,3,3,4,4,2,2.0,4,3,2,1,5,4,1,5,5,5,4,3,3,3,Stimme überhaupt nicht zu,64d498f5e1827839c6b8ce42,22.933333333333334,978,26,Female,2.8333333333333335,3.3333333333333335,32.0,2,3.0,4.75,1.0,contemplation,weniger prokrastinieren,1,1,1,1,1,0,0,0,2.0,7.0,0.0,4.0,4.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
85,61123681461c3abe26ab1bd3,2023-08-08 12:05:32.677339,2023-08-08 12:25:29.003163,framework,Bachelor-Abschluss,Selbstständig ,9.0,7.0,7.0,6.0,1,1,3,2,3,2,2,2,2,2,3,3,1,3,4,3,4,4,3,3,4,2,4,2,2.0,4,2,2,1,5,2,1,4,3,2,3,2,3,3,Stimme überhaupt nicht zu,64d2132f3b3487c99e64e5db,20.966666666666665,957,36,Male,2.1666666666666665,3.2222222222222223,27.0,2,2.6666666666666665,3.0,-1.0,preparation,weniger prokrastinieren,1,0,0,0,0,0,0,No,0.0,5.0,2.0,2.0,6.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
86,6122091a0404dbaa1029d297,2023-08-10 12:07:30.169142,2023-08-10 12:24:02.257382,no_system,Bachelor-Abschluss,Sozialarbeiterin,5.0,5.0,9.0,9.0,1,1,1,1,1,3,1,1,1,1,2,3,1,3,4,5,5,5,2,3,4,2,5,1,2.0,5,2,2,2,5,2,1,5,5,5,4,2,3,3,Stimme überhaupt nicht zu,64d4b6c50682f1b9b21641e8,17.183333333333334,491,32,Female,1.4166666666666667,3.5555555555555554,29.0,0,2.6666666666666665,4.75,0.0,action,gesünder essen,1,1,0,1,0,0,0,0,3.0,7.0,0.0,4.0,2.0,3.0,6.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
87,6122b8c32b7064118c38350c,2023-08-09 12:22:33.098215,2023-08-09 12:48:20.205156,no_system,Abitur,Student,10.0,10.0,8.0,9.0,3,1,4,4,5,5,4,5,3,3,4,4,2,3,4,4,4,4,4,4,5,4,3,4,1.0,3,3,4,4,3,3,2,5,5,4,4,3,4,4,Stimme überhaupt nicht zu,64d368c3cc29c07e921e1094,26.5,200,33,Female,3.75,3.7777777777777777,34.0,6,3.6666666666666665,4.5,1.0,preparation,weniger prokrastinieren,1,1,0,1,1,0,0,0,8.0,7.0,0.0,2.0,2.0,5.0,5.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
88,6123b1880281694d300a4689,2023-08-07 16:34:56.81196,2023-08-07 16:51:23.635691,no_system,Bachelor-Abschluss,Studentin,10.0,7.0,6.0,9.0,4,1,3,4,2,4,3,4,3,3,3,4,2,2,4,4,5,4,3,3,5,4,2,4,2.0,5,4,2,3,4,3,3,4,4,4,4,3,2,3,Stimme überhaupt nicht zu,64d100f98eb922d0436b0476,16.866666666666667,177,26,Female,3.1666666666666665,3.5555555555555554,36.0,4,2.6666666666666665,4.0,3.0,contemplation,weniger prokrastinieren,1,0,0,1,1,0,0,0,9.0,7.0,0.0,3.0,5.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
89,6123c4f8e486767a57db9afe,2023-08-10 11:22:23.035017,2023-08-10 11:36:49.77348,no_system,Master-Abschluss,Selbstständig,9.0,5.0,4.0,5.0,3,2,1,2,2,2,1,3,2,2,3,3,1,4,4,3,5,4,3,2,5,5,4,5,2.0,4,3,4,2,4,2,2,3,4,3,4,2,3,2,Stimme überhaupt nicht zu,64d4ac360001de7ce52f2908,14.883333333333333,585,30,Female,2.1666666666666665,3.4444444444444446,37.0,3,2.3333333333333335,3.5,1.0,contemplation,gesünder essen,1,0,0,1,0,1,0,0,4.0,5.0,2.0,2.0,5.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
90,61278b6f51370e291bdd7fdb,2023-08-09 09:22:41.299628,2023-08-09 09:42:25.888635,framework,Master-Abschluss,"Angestellt, Vollzeit, Leiter Logistik",10.0,5.0,5.0,5.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,5,2,2,3,1,1,1,2,4,2,2.0,4,2,1,2,5,2,3,5,3,2,1,1,1,1,Stimme überhaupt nicht zu,64d33e3aca49739539a71e35,22.133333333333333,833,50,Male,1.1666666666666667,2.0,29.0,2,1.0,2.75,0.0,contemplation,gesünder essen,1,0,0.5,0,0,0,0,Hallucination,3.0,4.0,3.0,3.0,5.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
91,6128b9759625adfaead84216,2023-08-08 12:42:49.459575,2023-08-08 12:57:25.314288,no_system,Abitur,Studentin,9.0,9.0,8.0,8.0,4,4,4,4,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,4,3,3,3.0,3,4,4,4,2,4,4,5,5,5,5,4,5,5,Stimme überhaupt nicht zu,64d21c0804b6766727171ce7,15.183333333333334,244,21,Female,4.666666666666667,4.555555555555555,38.0,7,4.666666666666667,5.0,0.0,preparation,weniger prokrastinieren,0,0,0,1,1,0,0,0,7.0,7.0,0.0,2.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
